mom_wins,top_k,rebal_n,abs_thresh,ma_win,trail_stop,start,end,calmar,ann,mdd,sharpe,total,years,dist
"(60, 120)",1,10,0.0,20,0.06,2024-12-01,2026-01-31,2.081282296116785,0.2700092705196404,0.1297321708945578,1.0087463886876782,0.3220560025685142,1.1680327868852458,3.7187177038832147
"(60, 120)",1,10,0.03,20,0.06,2024-12-01,2026-01-31,2.081282296116785,0.2700092705196404,0.1297321708945578,1.0087463886876782,0.3220560025685142,1.1680327868852458,3.7187177038832147
"(20, 60)",1,20,0.0,20,0.06,2025-01-01,2025-12-31,2.0483548166745154,0.36763360569946935,0.1794775019966116,1.5494624246687287,0.3658798892623496,0.9959016393442623,3.7516451833254845
"(20, 60)",1,20,0.0,60,0.06,2025-01-01,2025-12-31,2.0483548166745154,0.36763360569946935,0.1794775019966116,1.5494624246687287,0.3658798892623496,0.9959016393442623,3.7516451833254845
"(20, 60)",1,20,0.03,20,0.06,2025-01-01,2025-12-31,2.0483548166745154,0.36763360569946935,0.1794775019966116,1.5494624246687287,0.3658798892623496,0.9959016393442623,3.7516451833254845
"(20, 60)",1,20,0.03,60,0.06,2025-01-01,2025-12-31,2.0483548166745154,0.36763360569946935,0.1794775019966116,1.5494624246687287,0.3658798892623496,0.9959016393442623,3.7516451833254845
"(60, 120)",1,10,0.0,60,0.1,2024-10-01,2025-12-31,2.0112101410333887,0.3509211945349351,0.17448260993484588,1.2229317104980955,0.45462869424758456,1.2459016393442623,3.788789858966611
"(60, 120)",1,10,0.03,60,0.1,2024-10-01,2025-12-31,2.0112101410333887,0.3509211945349351,0.17448260993484588,1.2229317104980955,0.45462869424758456,1.2459016393442623,3.788789858966611
"(60, 120)",1,20,0.0,60,0.06,2024-12-01,2025-12-31,2.002619475187484,0.2011843916085858,0.10046061875521861,1.0021670601530088,0.22028516918716923,1.0860655737704918,3.7973805248125156
"(60, 120)",1,20,0.03,60,0.06,2024-12-01,2025-12-31,2.002619475187484,0.2011843916085858,0.10046061875521861,1.0021670601530088,0.22028516918716923,1.0860655737704918,3.7973805248125156
"(60,)",1,10,0.0,60,0.08,2025-01-01,2026-01-31,2.001436044598992,0.28143233035408,0.1406152003275567,1.0418558386755765,0.30641697791408373,1.0778688524590163,3.7985639554010078
"(60,)",1,10,0.03,60,0.08,2025-01-01,2026-01-31,2.001436044598992,0.28143233035408,0.1406152003275567,1.0418558386755765,0.30641697791408373,1.0778688524590163,3.7985639554010078
"(20, 60)",1,20,0.0,60,0.08,2024-10-01,2025-12-31,1.9841597425704398,0.26354756131775625,0.13282577791661854,1.0640099672471643,0.33836057047176715,1.2459016393442623,3.81584025742956
"(20, 60)",1,20,0.03,60,0.08,2024-10-01,2025-12-31,1.9841597425704398,0.26354756131775625,0.13282577791661854,1.0640099672471643,0.33836057047176715,1.2459016393442623,3.81584025742956
"(60, 120)",1,20,0.0,20,0.1,2024-10-01,2025-12-31,1.9419868655165635,0.2340326629029601,0.12051197001309688,0.9697323453821542,0.2995231756750618,1.2459016393442623,3.8580131344834365
"(60, 120)",1,20,0.03,20,0.1,2024-10-01,2025-12-31,1.9419868655165635,0.2340326629029601,0.12051197001309688,0.9697323453821542,0.2995231756750618,1.2459016393442623,3.8580131344834365
"(60, 120)",1,20,0.0,20,0.08,2024-10-01,2026-01-31,1.9398561897175897,0.23377589096496654,0.12051197001309688,0.9517854713833699,0.32175150556913845,1.3278688524590163,3.86014381028241
"(60, 120)",1,20,0.03,20,0.08,2024-10-01,2026-01-31,1.9398561897175897,0.23377589096496654,0.12051197001309688,0.9517854713833699,0.32175150556913845,1.3278688524590163,3.86014381028241
"(60, 120)",1,10,0.0,20,0.08,2024-12-01,2026-01-31,1.920151476111449,0.268075731608999,0.13961176237610506,1.009416262161505,0.3197053127146867,1.1680327868852458,3.8798485238885507
"(60, 120)",1,10,0.0,20,0.1,2024-12-01,2026-01-31,1.920151476111449,0.268075731608999,0.13961176237610506,1.009416262161505,0.3197053127146867,1.1680327868852458,3.8798485238885507
"(60, 120)",1,10,0.03,20,0.08,2024-12-01,2026-01-31,1.920151476111449,0.268075731608999,0.13961176237610506,1.009416262161505,0.3197053127146867,1.1680327868852458,3.8798485238885507
"(60, 120)",1,10,0.03,20,0.1,2024-12-01,2026-01-31,1.920151476111449,0.268075731608999,0.13961176237610506,1.009416262161505,0.3197053127146867,1.1680327868852458,3.8798485238885507
"(60,)",1,20,0.0,60,0.08,2024-12-01,2026-01-31,1.8873599400722454,0.31901902379384683,0.1690292439828066,1.246216304235421,0.381838154195121,1.1680327868852458,3.9126400599277544
"(60,)",1,20,0.03,60,0.08,2024-12-01,2026-01-31,1.8873599400722454,0.31901902379384683,0.1690292439828066,1.246216304235421,0.381838154195121,1.1680327868852458,3.9126400599277544
"(60, 120)",1,20,0.0,20,0.06,2024-12-01,2025-12-31,1.861226973318912,0.18698001338352066,0.10046061875521861,0.9497288951835061,0.20462097462156859,1.0860655737704918,3.938773026681088
"(60, 120)",1,20,0.03,20,0.06,2024-12-01,2025-12-31,1.861226973318912,0.18698001338352066,0.10046061875521861,0.9497288951835061,0.20462097462156859,1.0860655737704918,3.938773026681088
"(60,)",1,20,0.0,20,0.1,2025-01-01,2026-01-31,1.853767909066285,0.37886029282805156,0.20437309922949187,1.2899479397967872,0.4137888372664742,1.0778688524590163,3.946232090933715
"(60,)",1,20,0.03,20,0.1,2025-01-01,2026-01-31,1.853767909066285,0.37886029282805156,0.20437309922949187,1.2899479397967872,0.4137888372664742,1.0778688524590163,3.946232090933715
"(60,)",1,10,0.0,20,0.08,2025-01-01,2025-12-31,1.8121874406129856,0.29429375241981415,0.1623969716511594,1.2199674575258541,0.29292610369544714,0.9959016393442623,3.987812559387014
"(60,)",1,10,0.03,20,0.08,2025-01-01,2025-12-31,1.8121874406129856,0.29429375241981415,0.1623969716511594,1.2199674575258541,0.29292610369544714,0.9959016393442623,3.987812559387014
"(60, 120)",1,20,0.0,20,0.08,2025-01-01,2025-12-31,1.811059864838316,0.25670697676049037,0.1417440592353959,1.1038477010182735,0.2555306792771388,0.9959016393442623,3.988940135161684
"(60, 120)",1,20,0.03,20,0.08,2025-01-01,2025-12-31,1.811059864838316,0.25670697676049037,0.1417440592353959,1.1038477010182735,0.2555306792771388,0.9959016393442623,3.988940135161684
"(60, 120)",1,10,0.0,20,0.08,2024-10-01,2026-01-31,1.7974347251208547,0.2941169795794649,0.16363152189556662,1.080782924459439,0.40827078566865493,1.3278688524590163,4.002565274879145
"(60, 120)",1,10,0.03,20,0.08,2024-10-01,2026-01-31,1.7974347251208547,0.2941169795794649,0.16363152189556662,1.080782924459439,0.40827078566865493,1.3278688524590163,4.002565274879145
"(20, 60)",1,20,0.0,20,0.08,2024-12-01,2025-12-31,1.7822959700604184,0.25965579442935294,0.1456861255319737,1.1345538824626382,0.2849319412891449,1.0860655737704918,4.017704029939582
"(20, 60)",1,20,0.0,60,0.08,2024-12-01,2025-12-31,1.7822959700604184,0.25965579442935294,0.1456861255319737,1.1345538824626382,0.2849319412891449,1.0860655737704918,4.017704029939582
"(20, 60)",1,20,0.03,20,0.08,2024-12-01,2025-12-31,1.7822959700604184,0.25965579442935294,0.1456861255319737,1.1345538824626382,0.2849319412891449,1.0860655737704918,4.017704029939582
"(20, 60)",1,20,0.03,60,0.08,2024-12-01,2025-12-31,1.7822959700604184,0.25965579442935294,0.1456861255319737,1.1345538824626382,0.2849319412891449,1.0860655737704918,4.017704029939582
"(60,)",1,10,0.0,20,0.08,2024-12-01,2026-01-31,1.742364486965233,0.2811243961342489,0.16134649106852372,1.1030410036868656,0.33558080167932824,1.1680327868852458,4.057635513034767
"(60,)",1,10,0.03,20,0.08,2024-12-01,2026-01-31,1.742364486965233,0.2811243961342489,0.16134649106852372,1.1030410036868656,0.33558080167932824,1.1680327868852458,4.057635513034767
"(60, 120)",1,10,0.0,60,0.08,2024-10-01,2025-12-31,1.679746666678592,0.29308658243143837,0.17448260993484588,1.090806122511207,0.37745372070962935,1.2459016393442623,4.120253333321408
"(60, 120)",1,10,0.03,60,0.08,2024-10-01,2025-12-31,1.679746666678592,0.29308658243143837,0.17448260993484588,1.090806122511207,0.37745372070962935,1.2459016393442623,4.120253333321408
"(20, 60)",1,10,0.0,20,0.08,2025-01-01,2025-12-31,1.6783515657009656,0.24807062813618086,0.1478061171483901,0.9788198146683388,0.24693765486424812,0.9959016393442623,4.1216484342990345
"(20, 60)",1,10,0.0,20,0.1,2025-01-01,2025-12-31,1.6783515657009656,0.24807062813618086,0.1478061171483901,0.9788198146683388,0.24693765486424812,0.9959016393442623,4.1216484342990345
"(20, 60)",1,10,0.0,60,0.08,2025-01-01,2025-12-31,1.6783515657009656,0.24807062813618086,0.1478061171483901,0.9788198146683388,0.24693765486424812,0.9959016393442623,4.1216484342990345
"(20, 60)",1,10,0.0,60,0.1,2025-01-01,2025-12-31,1.6783515657009656,0.24807062813618086,0.1478061171483901,0.9788198146683388,0.24693765486424812,0.9959016393442623,4.1216484342990345
"(20, 60)",1,10,0.03,20,0.08,2025-01-01,2025-12-31,1.6783515657009656,0.24807062813618086,0.1478061171483901,0.9788198146683388,0.24693765486424812,0.9959016393442623,4.1216484342990345
"(20, 60)",1,10,0.03,20,0.1,2025-01-01,2025-12-31,1.6783515657009656,0.24807062813618086,0.1478061171483901,0.9788198146683388,0.24693765486424812,0.9959016393442623,4.1216484342990345
"(20, 60)",1,10,0.03,60,0.08,2025-01-01,2025-12-31,1.6783515657009656,0.24807062813618086,0.1478061171483901,0.9788198146683388,0.24693765486424812,0.9959016393442623,4.1216484342990345
"(20, 60)",1,10,0.03,60,0.1,2025-01-01,2025-12-31,1.6783515657009656,0.24807062813618086,0.1478061171483901,0.9788198146683388,0.24693765486424812,0.9959016393442623,4.1216484342990345
"(20, 60)",1,20,0.0,20,0.06,2025-01-01,,1.677724525115449,0.32944212463777234,0.19636246577196725,1.2686178226942915,0.5800907992590347,1.6065573770491803,4.122275474884551
"(20, 60)",1,20,0.0,60,0.06,2025-01-01,,1.677724525115449,0.32944212463777234,0.19636246577196725,1.2686178226942915,0.5800907992590347,1.6065573770491803,4.122275474884551
"(20, 60)",1,20,0.03,20,0.06,2025-01-01,,1.677724525115449,0.32944212463777234,0.19636246577196725,1.2686178226942915,0.5800907992590347,1.6065573770491803,4.122275474884551
"(20, 60)",1,20,0.03,60,0.06,2025-01-01,,1.677724525115449,0.32944212463777234,0.19636246577196725,1.2686178226942915,0.5800907992590347,1.6065573770491803,4.122275474884551
"(60,)",1,20,0.0,20,0.06,2025-01-01,2026-01-31,1.6459731772076005,0.2675496843568477,0.1625480220830492,1.4441752607694067,0.29116800927532327,1.0778688524590163,4.1540268227923995
"(60,)",1,20,0.03,20,0.06,2025-01-01,2026-01-31,1.6459731772076005,0.2675496843568477,0.1625480220830492,1.4441752607694067,0.29116800927532327,1.0778688524590163,4.1540268227923995
"(60,)",1,20,0.0,20,0.06,2025-01-01,2025-12-31,1.625776559033841,0.26426676401993654,0.1625480220830492,1.3903091944831212,0.26305234418831636,0.9959016393442623,4.174223440966159
"(60,)",1,20,0.03,20,0.06,2025-01-01,2025-12-31,1.625776559033841,0.26426676401993654,0.1625480220830492,1.3903091944831212,0.26305234418831636,0.9959016393442623,4.174223440966159
"(60,)",1,20,0.0,60,0.1,2025-01-01,2026-01-31,1.5807321873778941,0.3230591361862343,0.20437309922949198,1.1130119340884743,0.3522173165958047,1.0778688524590163,4.219267812622106
"(60,)",1,20,0.03,60,0.1,2025-01-01,2026-01-31,1.5807321873778941,0.3230591361862343,0.20437309922949198,1.1130119340884743,0.3522173165958047,1.0778688524590163,4.219267812622106
"(60,)",1,20,0.0,20,0.08,2025-01-01,2026-01-31,1.5253507281157335,0.2481866197899385,0.16270790396941925,1.2627932697635484,0.2699209817536832,1.0778688524590163,4.274649271884266
"(60,)",1,20,0.03,20,0.08,2025-01-01,2026-01-31,1.5253507281157335,0.2481866197899385,0.16270790396941925,1.2627932697635484,0.2699209817536832,1.0778688524590163,4.274649271884266
"(60,)",1,20,0.0,20,0.08,2025-01-01,2025-12-31,1.4957940274324142,0.24337751097350413,0.16270790396941925,1.2084736647228014,0.24226797861740734,0.9959016393442623,4.304205972567585
"(60,)",1,20,0.03,20,0.08,2025-01-01,2025-12-31,1.4957940274324142,0.24337751097350413,0.16270790396941925,1.2084736647228014,0.24226797861740734,0.9959016393442623,4.304205972567585
"(60, 120)",1,20,0.0,60,0.08,2024-10-01,2025-12-31,1.4812558946954224,0.20973498239564892,0.14159267358647365,0.893074230743903,0.2677216433681462,1.2459016393442623,4.318744105304577
"(60, 120)",1,20,0.03,60,0.08,2024-10-01,2025-12-31,1.4812558946954224,0.20973498239564892,0.14159267358647365,0.893074230743903,0.2677216433681462,1.2459016393442623,4.318744105304577
"(60,)",1,10,0.0,60,0.08,2025-01-01,2025-12-31,1.416430289360288,0.199171628888416,0.1406152003275567,0.8703301750440195,0.19827931041830715,0.9959016393442623,4.383569710639712
"(60,)",1,10,0.03,60,0.08,2025-01-01,2025-12-31,1.416430289360288,0.199171628888416,0.1406152003275567,0.8703301750440195,0.19827931041830715,0.9959016393442623,4.383569710639712
"(60,)",1,10,0.0,20,0.08,2024-12-01,2025-12-31,1.4163120583535285,0.22851698087338002,0.16134649106852372,1.012799844350504,0.250471519962008,1.0860655737704918,4.383687941646471
"(60,)",1,10,0.03,20,0.08,2024-12-01,2025-12-31,1.4163120583535285,0.22851698087338002,0.16134649106852372,1.012799844350504,0.250471519962008,1.0860655737704918,4.383687941646471
"(60, 120)",1,10,0.0,60,0.06,2024-12-01,2025-12-31,1.4065688362290183,0.18247722863662275,0.12973217089455813,0.7987270613844653,0.19965878604659837,1.0860655737704918,4.393431163770981
"(60, 120)",1,10,0.03,60,0.06,2024-12-01,2025-12-31,1.4065688362290183,0.18247722863662275,0.12973217089455813,0.7987270613844653,0.19965878604659837,1.0860655737704918,4.393431163770981
"(60, 120)",1,10,0.0,20,0.1,2024-10-01,2025-12-31,1.405344430056812,0.22995864787765385,0.16363152189556662,0.9252150243885299,0.2941801496207259,1.2459016393442623,4.394655569943188
"(60, 120)",1,10,0.03,20,0.1,2024-10-01,2025-12-31,1.405344430056812,0.22995864787765385,0.16363152189556662,0.9252150243885299,0.2941801496207259,1.2459016393442623,4.394655569943188
"(60, 120)",1,20,0.0,20,0.1,2024-12-01,2025-12-31,1.3971616002360914,0.16183986334572475,0.11583474905005775,0.7872200590528482,0.17693675189135094,1.0860655737704918,4.402838399763908
"(60, 120)",1,20,0.0,60,0.1,2024-12-01,2025-12-31,1.3971616002360914,0.16183986334572475,0.11583474905005775,0.7872200590528482,0.17693675189135094,1.0860655737704918,4.402838399763908
"(60, 120)",1,20,0.03,20,0.1,2024-12-01,2025-12-31,1.3971616002360914,0.16183986334572475,0.11583474905005775,0.7872200590528482,0.17693675189135094,1.0860655737704918,4.402838399763908
"(60, 120)",1,20,0.03,60,0.1,2024-12-01,2025-12-31,1.3971616002360914,0.16183986334572475,0.11583474905005775,0.7872200590528482,0.17693675189135094,1.0860655737704918,4.402838399763908
"(60, 120)",1,20,0.0,60,0.08,2025-01-01,2026-01-31,1.338444812594783,0.27686199137856393,0.20685349800999564,1.0061867486221014,0.30139540127406717,1.0778688524590163,4.461555187405217
"(60, 120)",1,20,0.03,60,0.08,2025-01-01,2026-01-31,1.338444812594783,0.27686199137856393,0.20685349800999564,1.0061867486221014,0.30139540127406717,1.0778688524590163,4.461555187405217
"(60, 120)",1,20,0.0,20,0.1,2025-01-01,2025-12-31,1.3177356907142421,0.21509674706084603,0.16323208711472237,0.9262288460330121,0.21412693082737588,0.9959016393442623,4.482264309285758
"(60, 120)",1,20,0.0,60,0.1,2025-01-01,2025-12-31,1.3177356907142421,0.21509674706084603,0.16323208711472237,0.9262288460330121,0.21412693082737588,0.9959016393442623,4.482264309285758
"(60, 120)",1,20,0.03,20,0.1,2025-01-01,2025-12-31,1.3177356907142421,0.21509674706084603,0.16323208711472237,0.9262288460330121,0.21412693082737588,0.9959016393442623,4.482264309285758
"(60, 120)",1,20,0.03,60,0.1,2025-01-01,2025-12-31,1.3177356907142421,0.21509674706084603,0.16323208711472237,0.9262288460330121,0.21412693082737588,0.9959016393442623,4.482264309285758
"(60, 120)",1,10,0.0,60,0.08,2024-12-01,2025-12-31,1.2935791962485932,0.18059887136133157,0.13961176237610506,0.8011546623172641,0.19758926665935217,1.0860655737704918,4.506420803751407
"(60, 120)",1,10,0.0,60,0.1,2024-12-01,2025-12-31,1.2935791962485932,0.18059887136133157,0.13961176237610506,0.8011546623172641,0.19758926665935217,1.0860655737704918,4.506420803751407
"(60, 120)",1,10,0.03,60,0.08,2024-12-01,2025-12-31,1.2935791962485932,0.18059887136133157,0.13961176237610506,0.8011546623172641,0.19758926665935217,1.0860655737704918,4.506420803751407
"(60, 120)",1,10,0.03,60,0.1,2024-12-01,2025-12-31,1.2935791962485932,0.18059887136133157,0.13961176237610506,0.8011546623172641,0.19758926665935217,1.0860655737704918,4.506420803751407
"(20, 60)",1,20,0.0,20,0.1,2024-12-01,2025-12-31,1.2860097297377198,0.20991805223492777,0.16323208711472215,0.9924563312311326,0.2299243377729705,1.0860655737704918,4.51399027026228
"(20, 60)",1,20,0.0,60,0.1,2024-12-01,2025-12-31,1.2860097297377198,0.20991805223492777,0.16323208711472215,0.9924563312311326,0.2299243377729705,1.0860655737704918,4.51399027026228
"(20, 60)",1,20,0.03,20,0.1,2024-12-01,2025-12-31,1.2860097297377198,0.20991805223492777,0.16323208711472215,0.9924563312311326,0.2299243377729705,1.0860655737704918,4.51399027026228
"(20, 60)",1,20,0.03,60,0.1,2024-12-01,2025-12-31,1.2860097297377198,0.20991805223492777,0.16323208711472215,0.9924563312311326,0.2299243377729705,1.0860655737704918,4.51399027026228
"(60, 120)",1,20,0.0,20,0.08,2024-12-01,2025-12-31,1.2816851719267104,0.15143662670146196,0.11815430966858487,0.7474989295097817,0.16549576354356588,1.0860655737704918,4.518314828073289
"(60, 120)",1,20,0.0,60,0.08,2024-12-01,2025-12-31,1.2816851719267104,0.15143662670146196,0.11815430966858487,0.7474989295097817,0.16549576354356588,1.0860655737704918,4.518314828073289
"(60, 120)",1,20,0.03,20,0.08,2024-12-01,2025-12-31,1.2816851719267104,0.15143662670146196,0.11815430966858487,0.7474989295097817,0.16549576354356588,1.0860655737704918,4.518314828073289
"(60, 120)",1,20,0.03,60,0.08,2024-12-01,2025-12-31,1.2816851719267104,0.15143662670146196,0.11815430966858487,0.7474989295097817,0.16549576354356588,1.0860655737704918,4.518314828073289
"(20, 60)",1,20,0.0,20,0.08,2024-10-01,2025-12-31,1.2715119529776762,0.18221548402327015,0.14330615107199807,0.7998760430318271,0.23189265823256733,1.2459016393442623,4.528488047022323
"(20, 60)",1,20,0.03,20,0.08,2024-10-01,2025-12-31,1.2715119529776762,0.18221548402327015,0.14330615107199807,0.7998760430318271,0.23189265823256733,1.2459016393442623,4.528488047022323
"(60,)",1,20,0.0,20,0.1,2024-12-01,2026-01-31,1.2618932454671565,0.25789703347288473,0.20437309922949187,0.9486157240700741,0.307340560858941,1.1680327868852458,4.538106754532843
"(60,)",1,20,0.03,20,0.1,2024-12-01,2026-01-31,1.2618932454671565,0.25789703347288473,0.20437309922949187,0.9486157240700741,0.307340560858941,1.1680327868852458,4.538106754532843
"(60,)",1,20,0.0,20,0.06,2025-01-01,,1.2443710208717371,0.20227004818016558,0.1625480220830492,1.09725138623922,0.3443979696600823,1.6065573770491803,4.5556289791282625
"(60,)",1,20,0.03,20,0.06,2025-01-01,,1.2443710208717371,0.20227004818016558,0.1625480220830492,1.09725138623922,0.3443979696600823,1.6065573770491803,4.5556289791282625
"(60, 120)",1,20,0.0,60,0.06,2025-01-01,,1.2133023283108255,0.2577841610224527,0.21246490261115958,1.0697530952465941,0.44551615349497053,1.6065573770491803,4.5866976716891745
"(60, 120)",1,20,0.03,60,0.06,2025-01-01,,1.2133023283108255,0.2577841610224527,0.21246490261115958,1.0697530952465941,0.44551615349497053,1.6065573770491803,4.5866976716891745
"(60,)",1,10,0.0,60,0.08,2024-12-01,2026-01-31,1.1902746055738425,0.2683969068721881,0.2254915845598432,1.0156516781157516,0.320095738180459,1.1680327868852458,4.609725394426158
"(60,)",1,10,0.03,60,0.08,2024-12-01,2026-01-31,1.1902746055738425,0.2683969068721881,0.2254915845598432,1.0156516781157516,0.320095738180459,1.1680327868852458,4.609725394426158
"(60,)",1,10,0.0,60,0.1,2025-01-01,2026-01-31,1.1880715663605703,0.2961556031543833,0.24927421170561237,1.01337510893898,0.32260336693071334,1.0778688524590163,4.611928433639429
"(60,)",1,10,0.03,60,0.1,2025-01-01,2026-01-31,1.1880715663605703,0.2961556031543833,0.24927421170561237,1.01337510893898,0.32260336693071334,1.0778688524590163,4.611928433639429
"(60,)",1,10,0.0,60,0.06,2024-12-01,2026-01-31,1.1608495994673957,0.20923169610201953,0.18024014152911472,0.8930895708830866,0.24845768562489323,1.1680327868852458,4.639150400532604
"(60,)",1,10,0.03,60,0.06,2024-12-01,2026-01-31,1.1608495994673957,0.20923169610201953,0.18024014152911472,0.8930895708830866,0.24845768562489323,1.1680327868852458,4.639150400532604
"(60,)",1,20,0.0,20,0.1,2025-01-01,2025-12-31,1.1320941368437418,0.23136958736629198,0.20437309922949187,0.9500760423888642,0.2303197019907688,0.9959016393442623,4.667905863156258
"(60,)",1,20,0.03,20,0.1,2025-01-01,2025-12-31,1.1320941368437418,0.23136958736629198,0.20437309922949187,0.9500760423888642,0.2303197019907688,0.9959016393442623,4.667905863156258
"(60, 120)",1,20,0.0,20,0.06,2025-01-01,,1.1059372703028063,0.22963234268796628,0.20763595626458342,0.9854340674992231,0.3938920296624011,1.6065573770491803,4.694062729697194
"(60, 120)",1,20,0.03,20,0.06,2025-01-01,,1.1059372703028063,0.22963234268796628,0.20763595626458342,0.9854340674992231,0.3938920296624011,1.6065573770491803,4.694062729697194
"(60,)",1,10,0.0,20,0.1,2025-01-01,2026-01-31,1.0955330136111772,0.27308812836539986,0.24927421170561215,0.9565567003393992,0.2972499927318857,1.0778688524590163,4.704466986388823
"(60,)",1,10,0.03,20,0.1,2025-01-01,2026-01-31,1.0955330136111772,0.27308812836539986,0.24927421170561215,0.9565567003393992,0.2972499927318857,1.0778688524590163,4.704466986388823
"(60, 120)",1,10,0.0,20,0.08,2024-10-01,2025-12-31,1.083547903191112,0.17730259244591173,0.16363152189556662,0.7758539010469714,0.22551773480978254,1.2459016393442623,4.716452096808888
"(60, 120)",1,10,0.03,20,0.08,2024-10-01,2025-12-31,1.083547903191112,0.17730259244591173,0.16363152189556662,0.7758539010469714,0.22551773480978254,1.2459016393442623,4.716452096808888
"(20, 60)",1,20,0.0,20,0.06,2024-12-01,2026-01-31,1.0720691866695278,0.19241229959098582,0.1794775019966115,0.8557922969604895,0.2281985942637157,1.1680327868852458,4.727930813330472
"(20, 60)",1,20,0.0,60,0.06,2024-12-01,2026-01-31,1.0720691866695278,0.19241229959098582,0.1794775019966115,0.8557922969604895,0.2281985942637157,1.1680327868852458,4.727930813330472
"(20, 60)",1,20,0.03,20,0.06,2024-12-01,2026-01-31,1.0720691866695278,0.19241229959098582,0.1794775019966115,0.8557922969604895,0.2281985942637157,1.1680327868852458,4.727930813330472
"(20, 60)",1,20,0.03,60,0.06,2024-12-01,2026-01-31,1.0720691866695278,0.19241229959098582,0.1794775019966115,0.8557922969604895,0.2281985942637157,1.1680327868852458,4.727930813330472
"(60,)",1,20,0.0,60,0.08,2024-12-01,2025-12-31,1.0637068901828193,0.17979757146690423,0.1690292439828066,0.8715703150212034,0.1967065039538689,1.0860655737704918,4.736293109817181
"(60,)",1,20,0.03,60,0.08,2024-12-01,2025-12-31,1.0637068901828193,0.17979757146690423,0.1690292439828066,0.8715703150212034,0.1967065039538689,1.0860655737704918,4.736293109817181
"(60, 120)",1,10,0.0,20,0.06,2024-12-01,2025-12-31,0.9878519568401516,0.12815617888330988,0.1297321708945578,0.6073119157258261,0.1399253556138469,1.0860655737704918,4.812148043159848
"(60, 120)",1,10,0.03,20,0.06,2024-12-01,2025-12-31,0.9878519568401516,0.12815617888330988,0.1297321708945578,0.6073119157258261,0.1399253556138469,1.0860655737704918,4.812148043159848
"(60,)",1,20,0.0,20,0.08,2025-01-01,,0.9459545550387691,0.15391428290068276,0.16270790396941925,0.8278966751013699,0.25859317912672997,1.6065573770491803,4.854045444961231
"(60,)",1,20,0.03,20,0.08,2025-01-01,,0.9459545550387691,0.15391428290068276,0.16270790396941925,0.8278966751013699,0.25859317912672997,1.6065573770491803,4.854045444961231
"(60,)",1,10,0.0,20,0.06,2025-01-01,2026-01-31,0.9375903032166533,0.16899140894809506,0.1802401415291146,0.7358575702038979,0.18329140270278388,1.0778688524590163,4.862409696783347
"(60,)",1,10,0.03,20,0.06,2025-01-01,2026-01-31,0.9375903032166533,0.16899140894809506,0.1802401415291146,0.7358575702038979,0.18329140270278388,1.0778688524590163,4.862409696783347
"(60, 120)",1,10,0.0,20,0.06,2025-01-01,,0.9319565368835268,0.2605036831700147,0.2795234250313239,0.9975957650041639,0.4505406237160676,1.6065573770491803,4.868043463116473
"(60, 120)",1,10,0.03,20,0.06,2025-01-01,,0.9319565368835268,0.2605036831700147,0.2795234250313239,0.9975957650041639,0.4505406237160676,1.6065573770491803,4.868043463116473
"(60, 120)",1,20,0.0,20,0.08,2024-10-01,2025-12-31,0.9180236807209351,0.11063284228235415,0.12051197001309688,0.5705524262483277,0.13966280709122603,1.2459016393442623,4.881976319279064
"(60, 120)",1,20,0.03,20,0.08,2024-10-01,2025-12-31,0.9180236807209351,0.11063284228235415,0.12051197001309688,0.5705524262483277,0.13966280709122603,1.2459016393442623,4.881976319279064
"(60,)",1,20,0.0,20,0.08,2024-12-01,2026-01-31,0.9063625911352602,0.14747235743990972,0.16270790396941903,0.7722417005690977,0.1743049349168666,1.1680327868852458,4.893637408864739
"(60,)",1,20,0.03,20,0.08,2024-12-01,2026-01-31,0.9063625911352602,0.14747235743990972,0.16270790396941903,0.7722417005690977,0.1743049349168666,1.1680327868852458,4.893637408864739
"(60, 120)",1,10,0.0,20,0.08,2024-12-01,2025-12-31,0.9051107735228207,0.12636411023712069,0.13961176237610506,0.6067185339278305,0.1379588817707027,1.0860655737704918,4.894889226477179
"(60, 120)",1,10,0.0,20,0.1,2024-12-01,2025-12-31,0.9051107735228207,0.12636411023712069,0.13961176237610506,0.6067185339278305,0.1379588817707027,1.0860655737704918,4.894889226477179
"(60, 120)",1,10,0.03,20,0.08,2024-12-01,2025-12-31,0.9051107735228207,0.12636411023712069,0.13961176237610506,0.6067185339278305,0.1379588817707027,1.0860655737704918,4.894889226477179
"(60, 120)",1,10,0.03,20,0.1,2024-12-01,2025-12-31,0.9051107735228207,0.12636411023712069,0.13961176237610506,0.6067185339278305,0.1379588817707027,1.0860655737704918,4.894889226477179
"(60,)",1,20,0.0,60,0.1,2024-12-01,2026-01-31,0.9004069701842665,0.18401896306439514,0.20437309922949176,0.7277175364987154,0.2181066602267867,1.1680327868852458,4.899593029815733
"(60,)",1,20,0.03,60,0.1,2024-12-01,2026-01-31,0.9004069701842665,0.18401896306439514,0.20437309922949176,0.7277175364987154,0.2181066602267867,1.1680327868852458,4.899593029815733
"(20, 60)",1,10,0.0,20,0.08,2024-10-01,2026-01-31,0.8982067012414626,0.163339246050197,0.1818503979367294,0.6740128040850739,0.22250165245143272,1.3278688524590163,4.9017932987585375
"(20, 60)",1,10,0.0,20,0.1,2024-10-01,2026-01-31,0.8982067012414626,0.163339246050197,0.1818503979367294,0.6740128040850739,0.22250165245143272,1.3278688524590163,4.9017932987585375
